YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct
2015,1,22,4,AA,161,N5ESAA,LAX,OGG,1734,1732.0,-2.0,17.0,1749.0,356.0,324.0,304.0,2486,2053.0,3.0,2130,2056.0,-34.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-22,0,0.0,0.0,0.0,0.0,0.0
2015,1,19,1,WN,3313,N717SA,LAS,BUR,850,902.0,12.0,11.0,913.0,65.0,61.0,47.0,223,1000.0,3.0,955,1003.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-19,0,0.0,0.0,0.0,0.0,0.0
2015,1,5,1,US,782,N569UW,LAX,PHL,2215,2227.0,12.0,30.0,2257.0,292.0,306.0,271.0,2402,628.0,5.0,607,633.0,26.0,0,0,,14.0,0.0,12.0,0.0,0.0,2015-01-05,0,116.67,0.0,100.0,0.0,0.0
2015,1,29,4,WN,699,N7716A,DEN,MKE,1930,1926.0,-4.0,21.0,1947.0,135.0,129.0,105.0,896,2232.0,3.0,2245,2235.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-29,0,0.0,0.0,0.0,0.0,0.0
2015,1,18,7,VX,182,N853VA,SFO,EWR,2130,2123.0,-7.0,11.0,2134.0,310.0,301.0,284.0,2565,518.0,6.0,540,524.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-18,0,0.0,0.0,0.0,0.0,0.0
2015,1,26,1,OO,5223,N783SK,SLC,SFO,848,903.0,15.0,15.0,918.0,139.0,118.0,98.0,599,956.0,5.0,1007,1001.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-26,0,0.0,0.0,0.0,0.0,0.0
2015,1,2,5,WN,128,N559WN,RDU,HOU,1155,1157.0,2.0,10.0,1207.0,185.0,174.0,159.0,1050,1346.0,5.0,1400,1351.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-02,0,0.0,0.0,0.0,0.0,0.0
2015,2,4,3,MQ,3128,N5PBMQ,ORD,CVG,850,1012.0,82.0,109.0,1201.0,71.0,153.0,40.0,265,1341.0,4.0,1101,1345.0,164.0,0,0,,82.0,0.0,82.0,0.0,0.0,2015-02-04,1,100.0,0.0,100.0,0.0,0.0
2015,1,25,7,NK,971,N609NK,DFW,PHX,2320,2334.0,14.0,13.0,2347.0,151.0,134.0,112.0,868,39.0,9.0,51,48.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-25,0,0.0,0.0,0.0,0.0,0.0
2015,1,12,1,EV,6055,N14950,IAD,SYR,2158,2223.0,25.0,14.0,2237.0,79.0,69.0,47.0,296,2324.0,8.0,2317,2332.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,2015-01-12,1,60.0,0.0,0.0,0.0,0.0
2015,2,11,3,OO,4644,N631SK,LGB,SLC,1018,1009.0,-9.0,14.0,1023.0,112.0,114.0,96.0,588,1259.0,4.0,1310,1303.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-11,0,0.0,0.0,0.0,0.0,0.0
2015,1,10,6,WN,3378,N7718B,AUS,HOU,1500,1500.0,0.0,13.0,1513.0,50.0,52.0,34.0,148,1547.0,5.0,1550,1552.0,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-10,0,0.0,0.0,0.0,0.0,0.0
2015,2,11,3,AA,1384,N467AA,ORD,MSP,2055,2053.0,-2.0,11.0,2104.0,85.0,76.0,61.0,334,2205.0,4.0,2220,2209.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-11,0,0.0,0.0,0.0,0.0,0.0
2015,1,22,4,NK,954,N516NK,LAS,FLL,2210,2203.0,-7.0,9.0,2212.0,264.0,264.0,247.0,2173,519.0,8.0,534,527.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-22,0,0.0,0.0,0.0,0.0,0.0
2015,1,14,3,AA,1346,N489AA,DFW,CMH,1815,1804.0,-11.0,11.0,1815.0,138.0,141.0,114.0,926,2109.0,16.0,2133,2125.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-14,0,0.0,0.0,0.0,0.0,0.0
2015,1,26,1,DL,1510,N6712B,MSP,MCO,1918,1920.0,2.0,15.0,1935.0,190.0,150.0,132.0,1310,2247.0,3.0,2328,2250.0,-38.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-26,0,0.0,0.0,0.0,0.0,0.0
2015,1,29,4,WN,2692,N206WN,PHX,STL,1900,1852.0,-8.0,16.0,1908.0,170.0,165.0,146.0,1262,2234.0,3.0,2250,2237.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-29,0,0.0,0.0,0.0,0.0,0.0
2015,1,2,5,WN,3127,N260WN,RDU,BNA,1335,1405.0,30.0,6.0,1411.0,95.0,92.0,80.0,442,1431.0,6.0,1410,1437.0,27.0,0,0,,0.0,0.0,19.0,8.0,0.0,2015-01-02,1,0.0,0.0,63.33,26.67,0.0
2015,1,31,6,B6,634,N265JB,PBI,DCA,1140,1132.0,-8.0,12.0,1144.0,134.0,141.0,127.0,857,1351.0,2.0,1354,1353.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-31,0,0.0,0.0,0.0,0.0,0.0
2015,1,7,3,WN,1572,N7702A,LAX,SJC,610,610.0,0.0,16.0,626.0,75.0,67.0,45.0,308,711.0,6.0,725,717.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-07,0,0.0,0.0,0.0,0.0,0.0
2015,1,5,1,DL,2156,N998AT,ATL,SYR,905,902.0,-3.0,12.0,914.0,128.0,109.0,92.0,794,1046.0,5.0,1113,1051.0,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-05,0,0.0,0.0,0.0,0.0,0.0
2015,1,27,2,WN,2878,N362SW,SAN,SFO,800,755.0,-5.0,12.0,807.0,100.0,100.0,84.0,447,931.0,4.0,940,935.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-27,0,0.0,0.0,0.0,0.0,0.0
2015,1,28,3,EV,5610,N857AS,ATL,GNV,2144,2140.0,-4.0,11.0,2151.0,71.0,58.0,43.0,300,2234.0,4.0,2255,2238.0,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-28,0,0.0,0.0,0.0,0.0,0.0
2015,1,1,4,WN,520,N387SW,ABQ,SAN,1750,1918.0,88.0,7.0,1925.0,110.0,100.0,90.0,628,1955.0,3.0,1840,1958.0,78.0,0,0,,0.0,0.0,65.0,13.0,0.0,2015-01-01,1,0.0,0.0,73.86,14.77,0.0
2015,1,29,4,WN,430,N429WN,MDW,MCO,1020,1017.0,-3.0,16.0,1033.0,155.0,149.0,124.0,990,1337.0,9.0,1355,1346.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-29,0,0.0,0.0,0.0,0.0,0.0
2015,1,14,3,DL,673,N984DL,EWR,ATL,1415,1414.0,-1.0,11.0,1425.0,155.0,129.0,113.0,746,1618.0,5.0,1650,1623.0,-27.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-14,0,0.0,0.0,0.0,0.0,0.0
2015,2,3,2,WN,4719,N707SA,PHX,OMA,2025,2025.0,0.0,6.0,2031.0,150.0,142.0,129.0,1037,2340.0,7.0,2355,2347.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-03,0,0.0,0.0,0.0,0.0,0.0
2015,1,8,4,AA,1508,N5CKAA,MIA,JFK,1306,1302.0,-4.0,10.0,1312.0,174.0,154.0,139.0,1089,1531.0,5.0,1600,1536.0,-24.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-08,0,0.0,0.0,0.0,0.0,0.0
2015,1,30,5,OO,6344,N110SY,DFW,SFO,900,1007.0,67.0,19.0,1026.0,240.0,245.0,222.0,1464,1208.0,4.0,1100,1212.0,72.0,0,0,,72.0,0.0,0.0,0.0,0.0,2015-01-30,1,107.46,0.0,0.0,0.0,0.0
2015,2,5,4,AS,157,N756AS,ANC,OTZ,630,617.0,-13.0,22.0,639.0,100.0,111.0,84.0,548,803.0,5.0,810,808.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-05,0,0.0,0.0,0.0,0.0,0.0
2015,2,4,3,AA,235,N3EFAA,JFK,SEA,1835,1832.0,-3.0,15.0,1847.0,384.0,388.0,361.0,2422,2148.0,12.0,2159,2200.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-04,0,0.0,0.0,0.0,0.0,0.0
2015,1,14,3,WN,37,N363SW,LBB,DAL,1350,1346.0,-4.0,6.0,1352.0,65.0,61.0,51.0,293,1443.0,4.0,1455,1447.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-14,0,0.0,0.0,0.0,0.0,0.0
2015,1,27,2,NK,201,N512NK,FLL,STT,1249,1241.0,-8.0,12.0,1253.0,157.0,145.0,128.0,1107,1601.0,5.0,1626,1606.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-27,0,0.0,0.0,0.0,0.0,0.0
