YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,DEPARTURE_DELAY,DISTANCE,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,flight_depart_delayed,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct,time_of_day,main_delay
2015,8,27,4,NK,0.0,1127,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,3,16,1,B6,-4.0,2173,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,7,12,7,WN,-3.0,2106,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,5,28,4,EV,-6.0,241,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,13,3,AA,58.0,282,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,65.52,0.0,0.0,Morning (6-11am),AIRLINE_DELAY
2015,10,6,2,WN,3.0,1620,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,5,7,OO,-11.0,73,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,14,2,WN,-1.0,402,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,26,5,OO,-2.0,265,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,8,17,1,EV,2.0,551,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,6,18,4,US,-7.0,980,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,25,7,NK,1.0,802,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,8,28,5,DL,-4.0,549,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,11,5,MQ,22.0,409,16.0,0.0,0.0,21.0,1.0,1,72.73,0.0,0.0,95.45,4.55,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,10,2,5,AA,-3.0,641,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,4,6,DL,-1.0,689,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,6,1,1,DL,21.0,594,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,9,1,2,WN,-6.0,337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,3,19,4,US,-1.0,872,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,12,4,DL,-3.0,666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,8,21,5,NK,46.0,1379,42.0,0.0,0.0,0.0,0.0,1,91.3,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,20,2,MQ,-1.0,737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,22,3,WN,-4.0,711,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,20,7,WN,-3.0,759,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,12,13,7,UA,-9.0,2615,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,12,17,4,NK,-2.0,1012,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,6,4,WN,16.0,370,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,12,3,AA,-4.0,1012,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,6,2,DL,-2.0,712,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,21,3,AA,-1.0,986,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,3,17,2,EV,-3.0,106,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,11,3,2,WN,4.0,883,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,8,23,7,F9,-10.0,980,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,21,3,EV,-6.0,632,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,16,4,WN,24.0,472,0.0,0.0,2.0,22.0,0.0,1,0.0,0.0,8.33,91.67,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,7,17,5,DL,7.0,874,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,11,27,5,AA,-5.0,2288,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,12,1,UA,13.0,1558,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,16,5,DL,34.0,184,0.0,0.0,0.0,34.0,0.0,1,0.0,0.0,0.0,100.0,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,9,2,3,DL,-2.0,1969,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,8,18,2,AA,-7.0,1061,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,2,10,2,WN,-3.0,255,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,11,6,5,UA,10.0,2454,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,17,5,OO,37.0,507,0.0,0.0,0.0,26.0,0.0,1,0.0,0.0,0.0,70.27,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,5,21,4,WN,32.0,1235,0.0,0.0,5.0,24.0,0.0,1,0.0,0.0,15.62,75.0,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,11,18,3,DL,-5.0,581,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Late Night (0-5am),AIR_SYSTEM_DELAY
2015,10,7,3,AA,3.0,641,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,6,29,1,B6,-7.0,965,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,11,4,3,UA,-9.0,236,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,10,6,EV,70.0,296,0.0,0.0,56.0,0.0,0.0,1,0.0,0.0,80.0,0.0,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,7,30,4,DL,12.0,746,13.0,0.0,3.0,2.0,0.0,0,108.33,0.0,25.0,16.67,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,1,25,7,AA,-11.0,721,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,6,9,2,AA,-3.0,1660,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,12,25,5,WN,83.0,1183,0.0,0.0,0.0,62.0,0.0,1,0.0,0.0,0.0,74.7,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,4,12,7,OO,-4.0,373,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,9,5,6,DL,-3.0,606,17.0,0.0,0.0,0.0,0.0,0,-566.67,-0.0,-0.0,-0.0,-0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,24,6,WN,16.0,283,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,7,16,4,OO,0.0,257,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Late Night (0-5am),AIR_SYSTEM_DELAY
2015,10,20,2,B6,-6.0,1237,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,26,3,UA,7.0,406,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,11,21,6,OO,36.0,237,89.0,0.0,0.0,0.0,0.0,1,247.22,0.0,0.0,0.0,0.0,Late Night (0-5am),AIR_SYSTEM_DELAY
2015,6,11,4,WN,38.0,725,0.0,0.0,5.0,19.0,0.0,1,0.0,0.0,13.16,50.0,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,12,13,7,UA,-1.0,1400,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,11,12,4,OO,-1.0,174,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,6,29,1,WN,-2.0,1482,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,12,14,1,DL,-12.0,731,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,4,2,4,EV,-5.0,145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,2,15,7,WN,9.0,1797,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,26,7,DL,0.0,1956,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,2,14,6,EV,7.0,416,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,13,1,WN,1.0,404,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,11,15,7,AA,-5.0,544,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,31,6,OO,-4.0,113,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,10,6,OO,-4.0,522,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,23,1,DL,-2.0,554,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,27,5,B6,-5.0,264,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,5,25,1,WN,5.0,759,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,20,7,AA,-4.0,761,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,1,22,4,US,12.0,255,3.0,0.0,12.0,0.0,0.0,0,25.0,0.0,100.0,0.0,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,2,14,6,UA,10.0,1605,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,10,5,UA,87.0,337,0.0,0.0,2.0,82.0,0.0,1,0.0,0.0,2.3,94.25,0.0,Morning (6-11am),LATE_AIRCRAFT_DELAY
2015,8,10,1,B6,-5.0,228,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,24,6,UA,-6.0,1068,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,20,7,WN,-4.0,1011,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,16,4,AA,-3.0,583,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,6,14,7,EV,-3.0,252,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,28,4,DL,19.0,503,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,8,26,3,EV,3.0,304,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,1,15,4,WN,-5.0,1123,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,12,7,1,WN,-1.0,223,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,26,1,WN,-6.0,327,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,11,1,7,DL,-3.0,547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,30,5,DL,-2.0,432,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,11,6,UA,6.0,2133,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,3,7,EV,-6.0,667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,26,1,AA,-10.0,3784,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,7,3,WN,5.0,239,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,9,14,1,AA,8.0,2370,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,2,23,1,AA,16.0,641,34.0,0.0,0.0,0.0,16.0,1,212.5,0.0,0.0,0.0,100.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,2,16,1,EV,69.0,235,1.0,0.0,0.0,69.0,0.0,1,1.45,0.0,0.0,100.0,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,1,27,2,MQ,10.0,925,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,9,7,1,EV,-6.0,192,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,8,28,5,UA,6.0,2419,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,8,31,1,AA,-6.0,257,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,23,4,DL,-7.0,782,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,24,4,WN,0.0,611,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,11,6,5,EV,-3.0,310,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,21,6,DL,92.0,944,0.0,0.0,0.0,0.0,81.0,1,0.0,0.0,0.0,0.0,88.04,Afternoon (12pm-5pm),WEATHER_DELAY
2015,4,6,1,DL,-1.0,1076,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,10,6,2,DL,-5.0,762,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,15,7,MQ,-4.0,190,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,6,2,2,AA,-1.0,236,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,6,13,6,WN,25.0,872,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,2,10,2,UA,8.0,589,15.0,0.0,8.0,0.0,0.0,0,187.5,0.0,100.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,2,25,3,OO,-5.0,373,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,30,3,AA,54.0,1562,0.0,0.0,3.0,25.0,0.0,1,0.0,0.0,5.56,46.3,0.0,Afternoon (12pm-5pm),LATE_AIRCRAFT_DELAY
2015,10,22,4,DL,1.0,304,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,2,20,5,DL,-1.0,1310,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,12,26,6,MQ,-2.0,177,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,23,6,DL,-8.0,164,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,2,8,7,WN,-1.0,711,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,1,2,5,HA,-2.0,163,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,11,6,B6,55.0,1598,0.0,0.0,0.0,37.0,0.0,1,0.0,0.0,0.0,67.27,0.0,Evening (6pm-9pm),LATE_AIRCRAFT_DELAY
2015,8,5,3,UA,-3.0,447,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Night (10pm-11pm),AIR_SYSTEM_DELAY
2015,11,9,1,WN,-6.0,794,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,11,2,1,UA,24.0,967,15.0,0.0,0.0,0.0,0.0,1,62.5,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,23,4,UA,-9.0,305,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,14,3,DL,-1.0,341,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,3,9,1,AA,2.0,1235,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,16,4,DL,-1.0,577,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,31,6,UA,5.0,628,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,7,6,1,B6,1.0,2465,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,5,4,1,OO,4.0,898,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,8,20,4,UA,-1.0,550,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,5,7,DL,-1.0,509,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,2,14,6,DL,0.0,594,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,9,10,4,EV,1.0,304,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,26,1,UA,-1.0,846,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,1,25,7,MQ,-4.0,177,57.0,0.0,0.0,0.0,0.0,0,-1425.0,-0.0,-0.0,-0.0,-0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,6,8,1,EV,23.0,457,0.0,0.0,16.0,0.0,0.0,1,0.0,0.0,69.57,0.0,0.0,Afternoon (12pm-5pm),AIRLINE_DELAY
2015,8,12,3,AA,-2.0,1723,17.0,0.0,0.0,0.0,0.0,0,-850.0,-0.0,-0.0,-0.0,-0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,7,28,2,OO,-2.0,373,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,10,22,4,AA,-3.0,926,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,11,5,4,MQ,12.0,622,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,5,12,2,MQ,121.0,589,116.0,0.0,0.0,0.0,0.0,1,95.87,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,9,13,7,DL,2.0,1532,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,12,13,7,DL,-7.0,528,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,4,27,1,WN,-5.0,551,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,3,9,1,US,-12.0,361,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,5,12,2,B6,-2.0,1069,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,5,11,1,OO,-3.0,1437,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,10,25,7,OO,-1.0,144,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Afternoon (12pm-5pm),AIR_SYSTEM_DELAY
2015,12,30,3,WN,8.0,590,9.0,0.0,1.0,7.0,0.0,0,112.5,0.0,12.5,87.5,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
2015,11,22,7,AS,-5.0,2335,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Morning (6-11am),AIR_SYSTEM_DELAY
2015,4,29,3,OO,6.0,1437,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Evening (6pm-9pm),AIR_SYSTEM_DELAY
